Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Colour Family,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
cobweb-gel-black-htf,Cobweb Gel Black -HTF,"<p>Cobweb Gel è un gel decorativo in flacone che crea effetti astratti e organici con diffusione naturale. Si applica sul colore polimerizzato con un sottile strato di base non polimerizzata. Ideale per nail art minimal o d’effetto, disponibile in bianco e nero.</p>",GEL.IT.UP Italy,,,Gel Polish,TRUE,Title,Default Title,,,,,,,,Cobweb Gel Black -HTF,11000,shopify,0,deny,manual,7.41,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/download_215d8b6b-4cfa-4e5d-9a39-2d985024156a.webp?v=1777740692,1,,FALSE,,,,kg,,,active
multimix-synthogel-60gr-clear-htf,MultiMix Synthogel 60gr Clear -HTF,"<p>Formula di alta qualità che unisce la resistenza dell’acrilico alla facilità del gel. Ideale per rinforzo dell’unghia naturale e ricostruzioni, non cola, è inodore e non brucia in lampada. Applicabile con Dual Form, Nail Forms o tecnica libera. 100% HEMA/TPO-free.</p>",GEL.IT.UP Italy,,,,TRUE,Title,Default Title,,,,,,,,MultiMix Synthogel 60gr Clear -HTF,60000,shopify,0,deny,manual,21.29,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/download_0f757cb0-d54b-4e45-8ab2-0ae16e21ab79.webp?v=1777740179,1,,FALSE,,,,kg,,,active
polygel-brush-and-spatula-rose-gold,Polygel Brush and Spatula Rose Gold,"<p>Pennelli professionali in setole sintetiche di alta qualità, progettati per offrire massima precisione, controllo e comfort in ogni applicazione.</p>",GEL.IT.UP Italy,,,,TRUE,Title,Default Title,,,,,,,,Polygel Brush and Spatula Rose Gold,0,shopify,0,deny,manual,10.9,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/download_76921df7-b0c8-415b-b619-4b6e65ff0d24.webp?v=1777740691,1,,FALSE,,,,kg,,,active
ss06-spix-and-spex-tusk-tusk-htf,SS06 SPIX and SPEX Tusk Tusk -HTF,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,,,Gel Polish,TRUE,Title,Default Title,,,,,,,,SS06 SPIX and SPEX Tusk Tusk -HTF,11000,shopify,0,deny,manual,8.32,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/download_1bc2e320-ab6e-44fb-80da-4df752782713.webp?v=1777740688,1,,FALSE,,,,kg,,,active
autumn-2021-ota04-htf,Autumn 2021 OTA04 -HTF,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,,,Gel Polish,TRUE,Title,Default Title,,,,,,,,Autumn 2021 OTA04 -HTF,11000,shopify,0,deny,manual,7.41,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/download_9ed1ff49-029c-41d8-a21c-395ee01a5a22.webp?v=1777740686,1,,FALSE,,,,kg,,,active
2517-cosmic-bloom-htf,2517 Cоsmic Bloom -HTF,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,,,,TRUE,Title,Default Title,,,,,,,,2517 Cоsmic Bloom -HTF,11000,shopify,0,deny,manual,7.41,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/GIUP-2517.webp?v=1777734087,1,,FALSE,,,,kg,,,active
2517-cosmic-bloom-htf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/download_dd080a5a-8c26-4972-9148-c23089e96637.webp?v=1777739800,2,,,,,,,,,
1812-giupr-oil-htf,1812 GIUP® Oil -HTF,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,Uncategorized,,Gel Polish,TRUE,Title,Default Title,,,,,,,,1812 GIUP® Oil -HTF,11000,shopify,0,deny,manual,7.41,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/GIUP-1812.webp?v=1777733532,1,,FALSE,,,,kg,,,active
1812-giupr-oil-htf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/download_c044dfeb-0ee3-40a6-8d11-fba228cccbc2.webp?v=1777739116,2,,,,,,,,,
cushion-pro-gel-white-htf,Cushion Pro Gel White -HTF,"<p>Cushion Gel sono gel colorati dalla texture cremosa e vellutata, con pigmenti intensi per un risultato pieno e uniforme. Ideali per effetti ombré con spugnetta, garantiscono sfumature morbide e professionali già dalla prima passata. Disponibili in vasetto da 5g con stopper interno anti-spreco.</p>",GEL.IT.UP Italy,,,Gel Polish,TRUE,Title,Default Title,,,,,,,,Cushion Pro Gel White -HTF,11000,shopify,0,deny,manual,6.39,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/download_5de12d57-a03f-475f-b6b8-3100865a8bfe.webp?v=1777728749,1,,FALSE,,,,kg,,,active
cushion-pro-gel-white-htf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/download_1443602e-bcbc-4aba-9088-ac4a20985d7e.webp?v=1777740686,2,,,,,,,,,
professional-premium-cuticle-nipper-oval-round-fine-cut-5mm-2120-new,"Professional Premium Cuticle Nipper, Oval Round Fine Cut – 5mm 2120 New",,GEL.IT.UP Italy,,,,TRUE,Title,Default Title,,,,,,,,"Professional Premium Cuticle Nipper, Oval Round Fine Cut – 5mm 2120 New",0,shopify,0,deny,manual,13.12,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/download_305e998a-125b-4ba3-8e33-d8bf61a32591.webp?v=1777728748,1,,FALSE,,,,kg,,,active
professional-premium-cuticle-nipper-oval-round-fine-cut-5mm-2120-new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/download_343f11bc-c99e-4400-b96c-33e41477e22b.webp?v=1777740678,2,,,,,,,,,
watercolors-aquarelle-pallete,Watercolors Aquarelle Pallete,,GEL.IT.UP Italy,,,,TRUE,Title,Default Title,,,,,,,,Watercolors Aquarelle Pallete,0,shopify,0,deny,manual,22.58,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/download_7f0eee3a-652d-472f-a0a1-c67bafc637e6.webp?v=1777728745,1,,FALSE,,,,kg,,,active
watercolors-aquarelle-pallete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/download_d06feb7e-14a6-4fab-9688-29871abc9127.webp?v=1777740678,2,,,,,,,,,
ss05-spix-and-spex-lemon-sorbet-htf,SS05 SPIX and SPEX Lemon Sorbet -HTF,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,,,Gel Polish,TRUE,Title,Default Title,,,,,,,,SS05 SPIX and SPEX Lemon Sorbet -HTF,11000,shopify,0,deny,manual,8.32,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/download_6da12653-d2fb-4abc-963c-c14efdc0f713.webp?v=1777728746,1,,FALSE,,,,kg,,,active
ss05-spix-and-spex-lemon-sorbet-htf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/download_06957e6c-9e17-4f40-b848-6964e4ac60b8.webp?v=1777740670,2,,,,,,,,,
sugary-glitter-pigment-3gr-02-htf,Sugary Glitter pigment 3gr 02 -HTF,<p>Glitter per un effetto extra brillante!</p>,GEL.IT.UP Italy,,,,TRUE,Title,Default Title,,,,,,,,Sugary Glitter pigment 3gr 02 -HTF,3000,shopify,0,deny,manual,3.22,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/download_51b8cf50-b2dd-4410-8847-1cc53833c2ff.webp?v=1777728743,1,,FALSE,,,,kg,,,active
sugary-glitter-pigment-3gr-02-htf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/download_dbb48810-2e81-4820-b72d-28dda573ec9f.webp?v=1777740670,2,,,,,,,,,
dual-forms-mix-color-and-shape,DUAL FORMS MIX COLOR AND SHAPE,,GEL.IT.UP Italy,,,,TRUE,Title,Default Title,,,,,,,,DUAL FORMS MIX COLOR AND SHAPE,0,shopify,0,deny,manual,15.91,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/download_9fce5b40-cf2e-421d-87ef-6c9467996c15.webp?v=1777728743,1,,FALSE,,,,kg,,,active
dual-forms-mix-color-and-shape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/download_7af15eb0-c944-4e0f-bcc7-b9bd0620e36b.webp?v=1777740663,2,,,,,,,,,
professional-premium-cuticle-nipper-fine-cut-3mm-2117-new,"Professional Premium Cuticle Nipper, Fine Cut – 3mm 2117 New",,GEL.IT.UP Italy,,,,TRUE,Title,Default Title,,,,,,,,"Professional Premium Cuticle Nipper, Fine Cut – 3mm 2117 New",0,shopify,0,deny,manual,13.12,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/download_2d1e17ef-33b8-431f-ac4f-e76b9665cf24.webp?v=1777728741,1,,FALSE,,,,kg,,,active
professional-premium-cuticle-nipper-fine-cut-3mm-2117-new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/06._CUTICLE_NIPPER_FINE_CUT.webp?v=1777733828,2,,,,,,,,,
ss03-spix-and-spex-giddy-grape-htf,SS03 SPIX and SPEX Giddy Grape -HTF,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,,,Gel Polish,TRUE,Title,Default Title,,,,,,,,SS03 SPIX and SPEX Giddy Grape -HTF,11000,shopify,0,deny,manual,8.32,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/download_9f654b20-c3df-4a12-9430-c8239cd08e01.webp?v=1777728739,1,,FALSE,,,,kg,,,active
ss03-spix-and-spex-giddy-grape-htf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/download_f6211e82-2a56-4981-b0fe-abd36bb5b7e1.webp?v=1777740660,2,,,,,,,,,
sugary-glitter-pigment-3gr-01-htf,Sugary Glitter pigment 3gr 01 -HTF,<p>Glitter per un effetto extra brillante!</p>,GEL.IT.UP Italy,,,,TRUE,Title,Default Title,,,,,,,,Sugary Glitter pigment 3gr 01 -HTF,3000,shopify,0,deny,manual,3.22,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/download_5b211a27-66ab-4182-97d0-7badbe32aca8.webp?v=1777728738,1,,FALSE,,,,kg,,,active
sugary-glitter-pigment-3gr-01-htf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/download_482f90b5-513d-4aec-acd0-d98f6a59c0a3.webp?v=1777740653,2,,,,,,,,,
skinny-liner-brush-5-7,Skinny Liner brush 5-7,"<p>Pennelli professionali in setole sintetiche di alta qualità, progettati per offrire massima precisione, controllo e comfort in ogni applicazione.</p>",GEL.IT.UP Italy,,,,TRUE,Title,Default Title,,,,,,,,Skinny Liner brush 5-7,0,shopify,0,deny,manual,10.26,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/download_b2a73d4e-d9e8-493e-804e-5e14d2f5877e.webp?v=1777728738,1,,FALSE,,,,kg,,,active
skinny-liner-brush-5-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/download_c8061aef-489c-4061-8c4a-b60b85fb7c07.webp?v=1777740653,2,,,,,,,,,
superbond-nail-dehydrator-11ml-with-acid-htf,Superbond Nail Dehydrator 11ml - with Acid -HTF,"<p>Il primer acido è ideale per unghie problematiche, molto oleose o soggette a forti sollevamenti. L’acid-free è adatto alla maggior parte delle clienti, soprattutto con unghie normali, sottili o danneggiate.</p>",GEL.IT.UP Italy,,,,TRUE,Title,Default Title,,,,,,,,Superbond Nail Dehydrator 11ml - with Acid -HTF,11000,shopify,0,deny,manual,6.78,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/download_40215d65-4f6a-4edb-9a46-32cf13488332.webp?v=1777728736,1,,FALSE,,,,kg,,,active
superbond-nail-dehydrator-11ml-with-acid-htf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/download_726db819-e53b-435d-80e0-750a4acef3ca.webp?v=1777740642,2,,,,,,,,,
superbond-nail-dehydrator-11ml-acid-free-htf,Superbond Nail Dehydrator 11ml - Acid Free -HTF,"<p>Acid-Free Primer crea uno strato appiccicoso effetto “biadesivo”, migliorando l’adesione all’unghia senza essere corrosivo.</p>",GEL.IT.UP Italy,,,,TRUE,Title,Default Title,,,,,,,,Superbond Nail Dehydrator 11ml - Acid Free -HTF,11000,shopify,0,deny,manual,6.78,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/download_24ca9f74-6b65-47a9-a0c7-82c8ddb85cdc.webp?v=1777728735,1,,FALSE,,,,kg,,,active
superbond-nail-dehydrator-11ml-acid-free-htf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/download_726db819-e53b-435d-80e0-750a4acef3ca.webp?v=1777740642,2,,,,,,,,,
multimix-synthogel-30gr-baby-pink-glitter-htf,MultiMix Synthogel 30gr Baby Pink Glitter -HTF,"<p>Formula di alta qualità che unisce la resistenza dell’acrilico alla facilità del gel. Ideale per rinforzo dell’unghia naturale e ricostruzioni, non cola, è inodore e non brucia in lampada. Applicabile con Dual Form, Nail Forms o tecnica libera. 100% HEMA/TPO-free.</p>",GEL.IT.UP Italy,,,,TRUE,Title,Default Title,,,,,,,,MultiMix Synthogel 30gr Baby Pink Glitter -HTF,30000,shopify,0,deny,manual,12.19,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/download_710887d5-b1a4-4690-9859-06da17672de1.webp?v=1777728736,1,,FALSE,,,,kg,,,active
multimix-synthogel-30gr-baby-pink-glitter-htf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/download_a53b682f-f32b-4af4-a9c7-be1da49ba01a.webp?v=1777740644,2,,,,,,,,,
dual-forms-russian-almond,DUAL FORMS RUSSIAN ALMOND,,GEL.IT.UP Italy,,,,TRUE,Title,Default Title,,,,,,,,DUAL FORMS RUSSIAN ALMOND,120,shopify,0,deny,manual,6.38,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/download_e5833ce8-3c7b-4407-bb0d-fdbcd771e0df.webp?v=1777728733,1,,FALSE,,,,kg,,,active
dual-forms-russian-almond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/Dual_Forms_RUSSIAN_ALMOND.webp?v=1777733516,2,,,,,,,,,
multimix-synthogel-30gr-bubble-gum-glitter-htf,MultiMix Synthogel 30gr Bubble Gum Glitter -HTF,"<p>Formula di alta qualità che unisce la resistenza dell’acrilico alla facilità del gel. Ideale per rinforzo dell’unghia naturale e ricostruzioni, non cola, è inodore e non brucia in lampada. Applicabile con Dual Form, Nail Forms o tecnica libera. 100% HEMA/TPO-free.</p>",GEL.IT.UP Italy,,,,TRUE,Title,Default Title,,,,,,,,MultiMix Synthogel 30gr Bubble Gum Glitter -HTF,30000,shopify,0,deny,manual,12.19,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/download_751c3454-bc90-4862-b00a-3a2d09212e5d.webp?v=1777728733,1,,FALSE,,,,kg,,,active
multimix-synthogel-30gr-bubble-gum-glitter-htf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/download_9f79e894-9bb6-4dd9-9220-3ba44be39cb8.webp?v=1777740636,2,,,,,,,,,
blossom-flower-power-15ml-htf,Blossom Flower Power 15ml -HTF,"<p>Blossom Gel crea delicati effetti floreali che si diffondono naturalmente sulla base non polimerizzata, senza bisogno di tecnica con pennello.</p>",GEL.IT.UP Italy,,,,TRUE,Title,Default Title,,,,,,,,Blossom Flower Power 15ml -HTF,15000,shopify,0,deny,manual,7.68,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/download_e6bc16d8-29cd-40a2-92ce-88424ce1de4b.webp?v=1777728731,1,,FALSE,,,,kg,,,active
blossom-flower-power-15ml-htf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/download_6a37e0e3-35d2-4337-8733-e9fdba463c46.webp?v=1777740631,2,,,,,,,,,
cushion-pro-gel-black-htf,Cushion Pro Gel Black -HTF,"<p>Cushion Gel sono gel colorati dalla texture cremosa e vellutata, con pigmenti intensi per un risultato pieno e uniforme. Ideali per effetti ombré con spugnetta, garantiscono sfumature morbide e professionali già dalla prima passata. Disponibili in vasetto da 5g con stopper interno anti-spreco.</p>",GEL.IT.UP Italy,,,Gel Polish,TRUE,Title,Default Title,,,,,,,,Cushion Pro Gel Black -HTF,5000,shopify,0,deny,manual,6.39,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/download_e4624464-7ad2-4b1d-a54e-a9fcf5a611ef.webp?v=1777728729,1,,FALSE,,,,kg,,,active
cushion-pro-gel-black-htf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/download_afc878e1-a867-4c5e-ab97-324c3164b665.webp?v=1777740627,2,,,,,,,,,
sugary-glitter-pigment-3gr-04-htf,Sugary Glitter pigment 3gr 04 -HTF,<p>Glitter per un effetto extra brillante!</p>,GEL.IT.UP Italy,,,,TRUE,Title,Default Title,,,,,,,,Sugary Glitter pigment 3gr 04 -HTF,3000,shopify,0,deny,manual,3.22,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/download_f10bc281-fc96-45e3-b84e-73817d3eaba6.webp?v=1777728728,1,,FALSE,,,,kg,,,active
sugary-glitter-pigment-3gr-04-htf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/download_d22c3496-84fb-4e6c-94db-79b626186a4a.webp?v=1777740623,2,,,,,,,,,
cobweb-gel-white-htf,Cobweb Gel White -HTF,"<p>Cobweb Gel è un gel decorativo in flacone che crea effetti astratti e organici con diffusione naturale. Si applica sul colore polimerizzato con un sottile strato di base non polimerizzata. Ideale per nail art minimal o d’effetto, disponibile in bianco e nero.</p>",GEL.IT.UP Italy,,,Gel Polish,TRUE,Title,Default Title,,,,,,,,Cobweb Gel White -HTF,3000,shopify,0,deny,manual,7.41,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/download_ce6c0b13-ef7d-413f-a101-ccda054d8b2b.webp?v=1777728727,1,,FALSE,,,,kg,,,active
cobweb-gel-white-htf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/download_fd683b96-4d38-4b47-99a5-4c670d38675e.webp?v=1777740619,2,,,,,,,,,
ss04-spix-and-spex-popping-candy-htf,SS04 SPIX and SPEX Popping Candy -HTF,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,Uncategorized,,Gel Polish,TRUE,Title,Default Title,,,,,,,,SS04 SPIX and SPEX Popping Candy -HTF,11000,shopify,0,deny,manual,8.32,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/GIUP-SS04PoppingCandy.webp?v=1777821565,1,,FALSE,,,,kg,,,active
nail-sticks-clear-with-ring,Nail sticks clear with ring,,GEL.IT.UP Italy,,,,TRUE,Title,Default Title,,,,,,,,Nail sticks clear with ring,0,shopify,0,deny,manual,5.82,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/download_ea5fb6c3-1f6c-426d-b8c7-2f84a718b306.webp?v=1777728724,1,,FALSE,,,,kg,,,active
nail-sticks-clear-with-ring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/download_d01be224-88ab-4d5c-bd19-75b3e8e376aa.webp?v=1777740616,2,,,,,,,,,
professional-premium-cuticle-nipper-oval-fine-cut-5mm-2119-new,"Professional Premium Cuticle Nipper, Oval Fine Cut – 5mm 2119 New",,GEL.IT.UP Italy,,,,TRUE,Title,Default Title,,,,,,,,"Professional Premium Cuticle Nipper, Oval Fine Cut – 5mm 2119 New",0,shopify,0,deny,manual,12.83,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/download_285508b8-4338-4ad2-a21c-401b8381cffd.webp?v=1777728723,1,,FALSE,,,,kg,,,active
professional-premium-cuticle-nipper-oval-fine-cut-5mm-2119-new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/download_e191bc6b-a565-4a65-9494-eb8ffac2dc8e.webp?v=1777740610,2,,,,,,,,,
nail-files-100-100,Nail Files 100/100,"<p>Lima professionale di alta qualità, ideale per modellare, levigare e rifinire unghie naturali, gel e ricostruzioni con precisione.</p>",GEL.IT.UP Italy,,,,TRUE,Title,Default Title,,,,,,,,Nail Files 100/100,0,shopify,0,deny,manual,0.72,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/download_cb938bf0-766e-40f5-9f29-1a4eed9fd443.webp?v=1777728723,1,,FALSE,,,,kg,,,active
nail-files-100-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/download_2aa7d962-013c-4ef1-be56-73465e2c6133.webp?v=1777740606,2,,,,,,,,,
standard-dual-reverse-tips-120-s,Standard Dual Reverse Tips 120 s,,GEL.IT.UP Italy,,,,TRUE,Title,Default Title,,,,,,,,Standard Dual Reverse Tips 120 s,120,shopify,0,deny,manual,5.53,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/download_fc314358-5336-4a96-a71e-bcebba54be52.webp?v=1777728722,1,,FALSE,,,,kg,,,active
standard-dual-reverse-tips-120-s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/download_f60d27b4-aa0f-4caf-beca-61682a82f60e.webp?v=1777740605,2,,,,,,,,,
sugary-glitter-pigment-3gr-03-htf,Sugary Glitter pigment 3gr 03 -HTF,<p>Glitter per un effetto extra brillante!</p>,GEL.IT.UP Italy,,,,TRUE,Title,Default Title,,,,,,,,Sugary Glitter pigment 3gr 03 -HTF,3000,shopify,0,deny,manual,3.22,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/download_51bda78e-a62b-4dbe-a25c-a940171925a5.webp?v=1777728720,1,,FALSE,,,,kg,,,active
sugary-glitter-pigment-3gr-03-htf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/download_8c6c5af1-72d1-40c0-a956-1b7c7f15c6fa.webp?v=1777740598,2,,,,,,,,,
autumn-2021-ota05-htf,Autumn 2021 OTA05 -HTF,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,,,Gel Polish,TRUE,Title,Default Title,,,,,,,,Autumn 2021 OTA05 -HTF,11000,shopify,0,deny,manual,7.41,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/download_bff80b71-5955-4438-91ec-1d6f1752ec24.webp?v=1777728719,1,,FALSE,,,,kg,,,active
autumn-2021-ota05-htf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/download_d572778e-5709-429e-aa9b-fce998ed783a.webp?v=1777740596,2,,,,,,,,,
